cust_id,pred_prob
4138,0.005
4139,0.005
4140,0.004
4141,0.01
4142,0.014
4143,0.005
4144,0.004
4145,0.012
4146,0.052
4147,0.072
4148,0.035
4149,0.042
4150,0.062
4151,0.022
4152,0.001
4153,0.003
4154,0.003
4155,0.01
4156,0.053
4157,0.113
4158,0.007
4159,0.022
4160,0.05
4161,0.002
4162,0.096
4163,0.038
4164,0.042
4165,0.025
4166,0.008
4167,0.074
4168,0.017
4169,0.03
4170,0.001
4171,0.038
4172,0.005
4173,0.005
4174,0.021
4175,0.002
4176,0.066
4177,0.048
4178,0.003
4179,0.033
4180,0.019
4181,0.151
4182,0.004
4183,0.031
4184,0.004
4185,0.042
4186,0.0
4187,0.009
4188,0.003
4189,0.014
4190,0.002
4191,0.017
4192,0.024
4193,0.02
4194,0.001
4195,0.003
4196,0.016
4197,0.009
4198,0.002
4199,0.004
4200,0.003
4201,0.035
4202,0.023
4203,0.023
4204,0.177
4205,0.013
4206,0.069
4207,0.016
4208,0.034
4209,0.006
4210,0.021
4211,0.025
4212,0.002
4213,0.009
4214,0.101
4215,0.003
4216,0.017
4217,0.04
4218,0.009
4219,0.007
4220,0.005
4221,0.018
4222,0.048
4223,0.015
4224,0.004
4225,0.037
4226,0.146
4227,0.003
4228,0.002
4229,0.018
4230,0.026
4231,0.004
4232,0.002
4233,0.165
4234,0.002
4235,0.004
4236,0.029
4237,0.001
4238,0.02
4239,0.006
4240,0.178
4241,0.093
4242,0.066
4243,0.072
4244,0.005
4245,0.009
4246,0.001
4247,0.001
4248,0.12
4249,0.082
4250,0.025
4251,0.044
4252,0.045
4253,0.055
4254,0.116
4255,0.011
4256,0.018
4257,0.026
4258,0.028
4259,0.01
4260,0.03
4261,0.069
4262,0.087
4263,0.004
4264,0.025
4265,0.002
4266,0.021
4267,0.015
4268,0.006
4269,0.1
4270,0.005
4271,0.152
4272,0.035
4273,0.004
4274,0.004
4275,0.08
4276,0.01
4277,0.031
4278,0.003
4279,0.015
4280,0.003
4281,0.014
4282,0.021
4283,0.003
4284,0.007
4285,0.002
4286,0.038
4287,0.031
4288,0.001
4289,0.004
4290,0.013
4291,0.004
4292,0.067
4293,0.027
4294,0.033
4295,0.04
4296,0.028
4297,0.063
4298,0.045
4299,0.012
4300,0.04
4301,0.006
4302,0.039
4303,0.011
4304,0.014
4305,0.042
4306,0.03
4307,0.006
4308,0.016
4309,0.041
4310,0.004
4311,0.004
4312,0.055
4313,0.017
4314,0.037
4315,0.013
4316,0.066
4317,0.001
4318,0.017
4319,0.023
4320,0.004
4321,0.07
4322,0.079
4323,0.063
4324,0.007
4325,0.063
4326,0.043
4327,0.03
4328,0.045
4329,0.005
4330,0.017
4331,0.02
4332,0.055
4333,0.028
4334,0.014
4335,0.035
4336,0.003
4337,0.063
4338,0.029
4339,0.006
4340,0.056
4341,0.0
4342,0.021
4343,0.099
4344,0.04
4345,0.018
4346,0.034
4347,0.001
4348,0.008
4349,0.009
4350,0.057
4351,0.013
4352,0.007
4353,0.034
4354,0.021
4355,0.013
4356,0.065
4357,0.011
4358,0.018
4359,0.014
4360,0.05
4361,0.018
4362,0.068
4363,0.024
4364,0.011
4365,0.069
4366,0.007
4367,0.081
4368,0.198
4369,0.01
4370,0.034
4371,0.066
4372,0.024
4373,0.065
4374,0.02
4375,0.007
4376,0.04
4377,0.007
4378,0.013
4379,0.008
4380,0.041
4381,0.046
4382,0.002
4383,0.001
4384,0.047
4385,0.01
4386,0.011
4387,0.034
4388,0.072
4389,0.034
4390,0.009
4391,0.032
4392,0.035
4393,0.003
4394,0.116
4395,0.004
4396,0.061
4397,0.007
4398,0.008
4399,0.013
4400,0.027
4401,0.044
4402,0.044
4403,0.001
4404,0.043
4405,0.044
4406,0.011
4407,0.02
4408,0.078
4409,0.006
4410,0.005
4411,0.019
4412,0.038
4413,0.011
4414,0.035
4415,0.055
4416,0.065
4417,0.015
4418,0.009
4419,0.009
4420,0.001
4421,0.055
4422,0.054
4423,0.009
4424,0.023
4425,0.032
4426,0.007
4427,0.003
4428,0.006
4429,0.002
4430,0.087
4431,0.049
4432,0.016
4433,0.011
4434,0.05
4435,0.002
4436,0.0
4437,0.025
4438,0.005
4439,0.139
4440,0.007
4441,0.001
4442,0.009
4443,0.014
4444,0.061
4445,0.05
4446,0.028
4447,0.007
4448,0.031
4449,0.079
4450,0.004
4451,0.072
4452,0.005
4453,0.185
4454,0.004
4455,0.031
4456,0.012
4457,0.014
4458,0.018
4459,0.05
4460,0.04
4461,0.045
4462,0.026
4463,0.049
4464,0.001
4465,0.053
4466,0.081
4467,0.045
4468,0.024
4469,0.022
4470,0.006
4471,0.053
4472,0.018
4473,0.001
4474,0.029
4475,0.028
4476,0.037
4477,0.04
4478,0.025
4479,0.013
4480,0.01
4481,0.03
4482,0.116
4483,0.067
4484,0.002
4485,0.027
4486,0.028
4487,0.022
4488,0.03
4489,0.004
4490,0.003
4491,0.009
4492,0.006
4493,0.013
4494,0.043
4495,0.012
4496,0.011
4497,0.044
4498,0.017
4499,0.045
4500,0.005
4501,0.169
4502,0.016
4503,0.026
4504,0.017
4505,0.016
4506,0.009
4507,0.002
4508,0.079
4509,0.002
4510,0.059
4511,0.023
4512,0.051
4513,0.036
4514,0.045
4515,0.003
4516,0.003
4517,0.016
4518,0.019
4519,0.002
4520,0.03
4521,0.015
4522,0.003
4523,0.01
4524,0.005
4525,0.002
4526,0.009
4527,0.3
4528,0.03
4529,0.06
4530,0.096
4531,0.045
4532,0.013
4533,0.02
4534,0.035
4535,0.03
4536,0.008
4537,0.015
4538,0.029
4539,0.01
4540,0.009
4541,0.053
4542,0.016
4543,0.019
4544,0.004
4545,0.045
4546,0.041
4547,0.017
4548,0.019
4549,0.004
4550,0.009
4551,0.007
4552,0.063
4553,0.111
4554,0.091
4555,0.016
4556,0.036
4557,0.076
4558,0.008
4559,0.005
4560,0.073
4561,0.041
4562,0.059
4563,0.024
4564,0.009
4565,0.008
4566,0.048
4567,0.005
4568,0.022
4569,0.001
4570,0.029
4571,0.031
4572,0.01
4573,0.019
4574,0.039
4575,0.036
4576,0.04
4577,0.046
4578,0.004
4579,0.034
4580,0.072
4581,0.015
4582,0.017
4583,0.057
4584,0.035
4585,0.011
4586,0.037
4587,0.01
4588,0.001
4589,0.008
4590,0.035
4591,0.041
4592,0.034
4593,0.021
4594,0.024
4595,0.008
4596,0.027
4597,0.063
4598,0.007
4599,0.008
4600,0.038
4601,0.022
4602,0.0
4603,0.029
4604,0.046
4605,0.073
4606,0.0
4607,0.056
4608,0.053
4609,0.021
4610,0.017
4611,0.041
4612,0.009
4613,0.03
4614,0.001
4615,0.033
4616,0.004
4617,0.031
4618,0.024
4619,0.028
4620,0.021
4621,0.027
4622,0.005
4623,0.01
4624,0.014
4625,0.028
4626,0.065
4627,0.019
4628,0.014
4629,0.01
4630,0.008
4631,0.029
4632,0.001
4633,0.002
4634,0.045
4635,0.008
4636,0.01
4637,0.004
4638,0.061
4639,0.005
4640,0.003
4641,0.011
4642,0.004
4643,0.023
4644,0.018
4645,0.149
4646,0.023
4647,0.071
4648,0.052
4649,0.013
4650,0.002
4651,0.012
4652,0.017
4653,0.037
4654,0.013
4655,0.155
4656,0.014
4657,0.035
4658,0.004
4659,0.003
4660,0.102
4661,0.07
4662,0.044
4663,0.03
4664,0.021
4665,0.047
4666,0.045
4667,0.057
4668,0.019
4669,0.027
4670,0.001
4671,0.017
4672,0.034
4673,0.026
4674,0.034
4675,0.024
4676,0.04
4677,0.01
4678,0.01
4679,0.0
4680,0.001
4681,0.066
4682,0.003
4683,0.017
4684,0.01
4685,0.025
4686,0.005
4687,0.002
4688,0.026
4689,0.019
4690,0.012
4691,0.131
4692,0.012
4693,0.013
4694,0.045
4695,0.028
4696,0.005
4697,0.014
4698,0.066
4699,0.057
4700,0.006
4701,0.07
4702,0.068
4703,0.049
4704,0.001
4705,0.019
4706,0.029
4707,0.031
4708,0.077
4709,0.027
4710,0.086
4711,0.041
4712,0.154
4713,0.009
4714,0.004
4715,0.031
4716,0.012
4717,0.002
4718,0.013
4719,0.037
4720,0.0
4721,0.016
4722,0.002
4723,0.019
4724,0.004
4725,0.019
4726,0.026
4727,0.018
4728,0.07
4729,0.042
4730,0.08
4731,0.057
4732,0.018
4733,0.008
4734,0.087
4735,0.031
4736,0.013
4737,0.008
4738,0.018
4739,0.009
4740,0.016
4741,0.002
4742,0.056
4743,0.005
4744,0.003
4745,0.0
4746,0.014
4747,0.001
4748,0.014
4749,0.012
4750,0.002
4751,0.005
4752,0.002
4753,0.012
4754,0.03
4755,0.049
4756,0.004
4757,0.017
4758,0.028
4759,0.015
4760,0.033
4761,0.044
4762,0.046
4763,0.076
4764,0.013
4765,0.012
4766,0.078
4767,0.028
4768,0.016
4769,0.027
4770,0.014
4771,0.053
4772,0.007
4773,0.004
4774,0.032
4775,0.037
4776,0.0
4777,0.005
4778,0.008
4779,0.004
4780,0.017
4781,0.098
4782,0.008
4783,0.04
4784,0.003
4785,0.004
4786,0.026
4787,0.027
4788,0.03
4789,0.034
4790,0.0
4791,0.008
4792,0.024
4793,0.01
4794,0.08
4795,0.021
4796,0.051
4797,0.028
4798,0.026
4799,0.045
4800,0.043
4801,0.013
4802,0.001
4803,0.002
4804,0.211
4805,0.002
4806,0.027
4807,0.003
4808,0.14
4809,0.05
4810,0.097
4811,0.012
4812,0.009
4813,0.029
4814,0.006
4815,0.002
4816,0.045
4817,0.001
4818,0.015
4819,0.004
4820,0.057
4821,0.026
4822,0.183
4823,0.016
4824,0.013
4825,0.042
4826,0.052
4827,0.036
4828,0.003
4829,0.004
4830,0.022
4831,0.016
4832,0.07
4833,0.006
4834,0.012
4835,0.038
4836,0.005
4837,0.016
4838,0.026
4839,0.031
4840,0.008
4841,0.018
4842,0.026
4843,0.01
4844,0.008
4845,0.025
4846,0.02
4847,0.003
4848,0.079
4849,0.002
4850,0.005
4851,0.012
4852,0.097
4853,0.058
4854,0.024
4855,0.007
4856,0.054
4857,0.029
4858,0.064
4859,0.006
4860,0.035
4861,0.027
4862,0.06
4863,0.09
4864,0.004
4865,0.068
4866,0.036
4867,0.114
4868,0.009
4869,0.051
4870,0.053
4871,0.139
4872,0.015
4873,0.001
4874,0.031
4875,0.003
4876,0.01
4877,0.013
4878,0.002
4879,0.043
4880,0.02
4881,0.024
4882,0.014
4883,0.013
4884,0.003
4885,0.013
4886,0.018
4887,0.013
4888,0.006
4889,0.023
4890,0.01
4891,0.003
4892,0.048
4893,0.029
4894,0.007
4895,0.029
4896,0.013
4897,0.021
4898,0.011
4899,0.036
4900,0.064
4901,0.005
4902,0.021
4903,0.006
4904,0.011
4905,0.012
4906,0.053
4907,0.046
4908,0.003
4909,0.012
4910,0.005
4911,0.043
4912,0.098
4913,0.013
4914,0.006
4915,0.007
4916,0.036
4917,0.065
4918,0.017
4919,0.017
4920,0.005
4921,0.007
4922,0.011
4923,0.024
4924,0.008
4925,0.079
4926,0.038
4927,0.002
4928,0.027
4929,0.172
4930,0.014
4931,0.006
4932,0.009
4933,0.091
4934,0.003
4935,0.013
4936,0.002
4937,0.073
4938,0.006
4939,0.03
4940,0.096
4941,0.013
4942,0.069
4943,0.012
4944,0.047
4945,0.062
4946,0.014
4947,0.018
4948,0.041
4949,0.045
4950,0.001
4951,0.004
4952,0.027
4953,0.04
4954,0.001
4955,0.045
4956,0.016
4957,0.013
4958,0.034
4959,0.016
4960,0.057
4961,0.001
4962,0.042
4963,0.001
4964,0.038
4965,0.009
4966,0.001
4967,0.118
4968,0.01
4969,0.029
4970,0.011
4971,0.013
4972,0.005
4973,0.0
4974,0.035
4975,0.01
4976,0.017
4977,0.009
4978,0.008
4979,0.084
4980,0.03
4981,0.05
4982,0.017
4983,0.04
4984,0.022
4985,0.043
4986,0.016
4987,0.007
4988,0.028
4989,0.01
4990,0.007
4991,0.011
4992,0.033
4993,0.021
4994,0.027
4995,0.067
4996,0.012
4997,0.091
4998,0.003
4999,0.036
5000,0.009
5001,0.076
5002,0.067
5003,0.036
5004,0.001
5005,0.033
5006,0.005
5007,0.037
5008,0.056
5009,0.005
5010,0.042
5011,0.05
5012,0.017
5013,0.003
5014,0.004
5015,0.007
5016,0.006
5017,0.005
5018,0.018
5019,0.004
5020,0.016
5021,0.016
5022,0.021
5023,0.074
5024,0.013
5025,0.029
5026,0.019
5027,0.008
5028,0.005
5029,0.045
5030,0.058
5031,0.063
5032,0.027
5033,0.04
5034,0.041
5035,0.001
5036,0.027
5037,0.079
5038,0.027
5039,0.074
5040,0.009
5041,0.052
5042,0.002
5043,0.034
5044,0.002
5045,0.016
5046,0.021
5047,0.001
5048,0.051
5049,0.006
5050,0.012
5051,0.003
5052,0.03
5053,0.012
5054,0.039
5055,0.002
5056,0.006
5057,0.031
5058,0.003
5059,0.02
5060,0.007
5061,0.014
5062,0.089
5063,0.012
5064,0.063
5065,0.001
5066,0.055
5067,0.001
5068,0.002
5069,0.024
5070,0.129
5071,0.008
5072,0.014
5073,0.001
5074,0.048
5075,0.023
5076,0.056
5077,0.039
5078,0.138
5079,0.034
5080,0.018
5081,0.052
5082,0.004
5083,0.012
5084,0.021
5085,0.004
5086,0.002
5087,0.051
5088,0.009
5089,0.028
5090,0.008
5091,0.004
5092,0.005
5093,0.017
5094,0.153
5095,0.036
5096,0.017
5097,0.02
5098,0.018
5099,0.083
5100,0.004
5101,0.039
5102,0.014
5103,0.021
5104,0.004
5105,0.008
5106,0.005
5107,0.038
5108,0.047
5109,0.088
5110,0.055
5111,0.021
5112,0.016
5113,0.034
5114,0.048
5115,0.006
5116,0.03
5117,0.018
5118,0.127
5119,0.008
5120,0.005
5121,0.006
5122,0.027
5123,0.063
5124,0.149
5125,0.009
5126,0.017
5127,0.002
5128,0.065
5129,0.006
5130,0.005
5131,0.02
5132,0.098
5133,0.022
5134,0.001
5135,0.001
5136,0.029
5137,0.005
5138,0.047
5139,0.002
5140,0.012
5141,0.003
5142,0.016
5143,0.023
5144,0.035
5145,0.009
5146,0.005
5147,0.031
5148,0.004
5149,0.043
5150,0.008
5151,0.039
5152,0.056
5153,0.194
5154,0.024
5155,0.026
5156,0.031
5157,0.011
5158,0.054
5159,0.048
5160,0.004
5161,0.103
5162,0.07
5163,0.056
5164,0.011
5165,0.004
5166,0.006
5167,0.047
5168,0.001
5169,0.022
5170,0.004
5171,0.005
5172,0.007
5173,0.028
5174,0.01
5175,0.015
5176,0.015
5177,0.022
5178,0.01
5179,0.006
5180,0.005
5181,0.114
5182,0.0
5183,0.011
5184,0.003
5185,0.007
5186,0.002
5187,0.005
5188,0.006
5189,0.046
5190,0.005
5191,0.017
5192,0.016
5193,0.037
5194,0.001
5195,0.02
5196,0.08
5197,0.012
5198,0.024
5199,0.02
5200,0.035
5201,0.026
5202,0.004
5203,0.001
5204,0.052
5205,0.039
5206,0.02
5207,0.067
5208,0.019
5209,0.02
5210,0.017
5211,0.005
5212,0.009
5213,0.007
5214,0.053
5215,0.02
5216,0.031
5217,0.015
5218,0.019
5219,0.023
5220,0.007
5221,0.033
5222,0.001
5223,0.001
5224,0.046
5225,0.001
5226,0.024
5227,0.016
5228,0.028
5229,0.022
5230,0.025
5231,0.001
5232,0.001
5233,0.039
5234,0.014
5235,0.068
5236,0.013
5237,0.061
5238,0.024
5239,0.016
5240,0.007
5241,0.007
5242,0.001
5243,0.008
5244,0.004
5245,0.066
5246,0.037
5247,0.07
5248,0.011
5249,0.013
5250,0.001
5251,0.043
5252,0.009
5253,0.001
5254,0.003
5255,0.039
5256,0.006
5257,0.043
5258,0.046
5259,0.003
5260,0.033
5261,0.008
5262,0.009
5263,0.028
5264,0.003
5265,0.064
5266,0.108
5267,0.039
5268,0.009
5269,0.034
5270,0.003
5271,0.015
5272,0.045
5273,0.017
5274,0.01
5275,0.009
5276,0.014
5277,0.004
5278,0.047
5279,0.012
5280,0.023
5281,0.052
5282,0.07
5283,0.035
5284,0.005
5285,0.01
5286,0.029
5287,0.011
5288,0.018
5289,0.106
5290,0.006
5291,0.029
5292,0.029
5293,0.005
5294,0.01
5295,0.059
5296,0.005
5297,0.005
5298,0.137
5299,0.003
5300,0.003
5301,0.041
5302,0.005
5303,0.084
5304,0.003
5305,0.104
5306,0.084
5307,0.075
5308,0.01
5309,0.018
5310,0.014
5311,0.114
5312,0.005
5313,0.004
5314,0.033
5315,0.033
5316,0.009
5317,0.029
5318,0.002
5319,0.081
5320,0.067
5321,0.006
5322,0.15
5323,0.029
5324,0.067
5325,0.003
5326,0.02
5327,0.02
5328,0.003
5329,0.023
5330,0.004
5331,0.006
5332,0.006
5333,0.019
5334,0.032
5335,0.022
5336,0.035
5337,0.031
5338,0.023
5339,0.002
5340,0.052
5341,0.01
5342,0.009
5343,0.013
5344,0.097
5345,0.005
5346,0.004
5347,0.019
5348,0.01
5349,0.003
5350,0.003
5351,0.044
5352,0.069
5353,0.027
5354,0.001
5355,0.013
5356,0.049
5357,0.011
5358,0.024
5359,0.024
5360,0.001
5361,0.012
5362,0.015
5363,0.089
5364,0.001
5365,0.004
5366,0.017
5367,0.065
5368,0.062
5369,0.077
5370,0.017
5371,0.01
5372,0.004
5373,0.004
5374,0.012
5375,0.104
5376,0.027
5377,0.061
5378,0.006
5379,0.002
5380,0.037
5381,0.054
5382,0.023
5383,0.003
5384,0.006
5385,0.039
5386,0.048
5387,0.061
5388,0.027
5389,0.022
5390,0.051
5391,0.048
5392,0.001
5393,0.081
5394,0.034
5395,0.009
5396,0.012
5397,0.034
5398,0.068
5399,0.034
5400,0.024
5401,0.05
5402,0.012
5403,0.046
5404,0.019
5405,0.0
5406,0.014
5407,0.019
5408,0.002
5409,0.023
5410,0.022
5411,0.001
5412,0.074
5413,0.02
5414,0.011
5415,0.033
5416,0.029
5417,0.009
5418,0.009
5419,0.0
5420,0.041
5421,0.007
5422,0.087
5423,0.012
5424,0.012
5425,0.063
5426,0.03
5427,0.022
5428,0.055
5429,0.001
5430,0.002
5431,0.02
5432,0.002
5433,0.007
5434,0.002
5435,0.002
5436,0.015
5437,0.062
5438,0.026
5439,0.006
5440,0.113
5441,0.018
5442,0.047
5443,0.004
5444,0.006
5445,0.005
5446,0.04
5447,0.002
5448,0.005
5449,0.063
5450,0.057
5451,0.037
5452,0.001
5453,0.008
5454,0.017
5455,0.028
5456,0.066
5457,0.025
5458,0.024
5459,0.016
5460,0.026
5461,0.019
5462,0.11
5463,0.017
5464,0.059
5465,0.045
5466,0.027
5467,0.01
5468,0.003
5469,0.03
5470,0.002
5471,0.053
5472,0.024
5473,0.005
5474,0.053
5475,0.02
5476,0.018
5477,0.01
5478,0.096
5479,0.047
5480,0.064
5481,0.064
5482,0.043
5483,0.031
5484,0.247
5485,0.047
5486,0.116
5487,0.027
5488,0.03
5489,0.021
5490,0.002
5491,0.015
5492,0.061
5493,0.014
5494,0.109
5495,0.032
5496,0.022
5497,0.06
5498,0.026
5499,0.016
5500,0.017
5501,0.088
5502,0.052
5503,0.003
5504,0.045
5505,0.016
5506,0.012
5507,0.039
5508,0.003
5509,0.005
5510,0.011
5511,0.009
5512,0.099
5513,0.012
5514,0.002
5515,0.001
5516,0.014
5517,0.076
5518,0.049
5519,0.002
5520,0.005
5521,0.0
5522,0.003
5523,0.042
5524,0.018
5525,0.043
5526,0.204
5527,0.122
5528,0.03
5529,0.046
5530,0.05
5531,0.021
5532,0.042
5533,0.003
5534,0.054
5535,0.077
5536,0.017
5537,0.015
5538,0.023
5539,0.012
5540,0.012
5541,0.001
5542,0.041
5543,0.021
5544,0.008
5545,0.033
5546,0.015
5547,0.002
5548,0.031
5549,0.004
5550,0.059
5551,0.004
5552,0.108
5553,0.043
5554,0.043
5555,0.026
5556,0.002
5557,0.052
5558,0.005
5559,0.013
5560,0.032
5561,0.004
5562,0.063
5563,0.142
5564,0.027
5565,0.05
5566,0.075
5567,0.008
5568,0.006
5569,0.008
5570,0.137
5571,0.006
5572,0.018
5573,0.032
5574,0.079
5575,0.016
5576,0.008
5577,0.002
5578,0.055
5579,0.003
5580,0.045
5581,0.006
5582,0.004
5583,0.065
5584,0.013
5585,0.044
5586,0.078
5587,0.042
5588,0.012
5589,0.035
5590,0.025
5591,0.073
5592,0.002
5593,0.003
5594,0.003
5595,0.028
5596,0.027
5597,0.019
5598,0.007
5599,0.025
5600,0.091
5601,0.047
5602,0.047
5603,0.005
5604,0.054
5605,0.054
5606,0.031
5607,0.022
5608,0.018
5609,0.025
5610,0.016
5611,0.012
5612,0.004
5613,0.002
5614,0.031
5615,0.009
5616,0.038
5617,0.046
5618,0.034
5619,0.001
5620,0.085
5621,0.005
5622,0.009
5623,0.005
5624,0.007
5625,0.086
5626,0.037
5627,0.004
5628,0.073
5629,0.082
5630,0.004
5631,0.005
5632,0.03
5633,0.025
5634,0.005
5635,0.001
5636,0.01
5637,0.001
5638,0.029
5639,0.04
5640,0.045
5641,0.009
5642,0.005
5643,0.027
5644,0.009
5645,0.007
5646,0.001
5647,0.002
5648,0.004
5649,0.01
5650,0.12
5651,0.004
5652,0.017
5653,0.051
5654,0.006
5655,0.061
5656,0.005
5657,0.006
5658,0.002
5659,0.102
5660,0.039
5661,0.003
5662,0.004
5663,0.005
5664,0.005
5665,0.014
5666,0.049
5667,0.006
5668,0.082
5669,0.01
5670,0.051
5671,0.032
5672,0.004
5673,0.007
5674,0.037
5675,0.003
5676,0.082
5677,0.001
5678,0.034
5679,0.011
5680,0.034
5681,0.047
5682,0.002
5683,0.012
5684,0.03
5685,0.297
5686,0.01
5687,0.012
5688,0.016
5689,0.015
5690,0.083
5691,0.019
5692,0.006
5693,0.041
5694,0.094
5695,0.016
5696,0.013
5697,0.072
5698,0.012
5699,0.04
5700,0.01
5701,0.035
5702,0.009
5703,0.088
5704,0.07
5705,0.029
5706,0.02
5707,0.016
5708,0.058
5709,0.006
5710,0.002
5711,0.012
5712,0.077
5713,0.003
5714,0.039
5715,0.027
5716,0.037
5717,0.039
5718,0.006
5719,0.029
5720,0.011
5721,0.047
5722,0.037
5723,0.01
5724,0.215
5725,0.007
5726,0.017
5727,0.003
5728,0.019
5729,0.014
5730,0.004
5731,0.001
5732,0.01
5733,0.044
5734,0.008
5735,0.004
5736,0.028
5737,0.137
5738,0.112
5739,0.025
5740,0.021
5741,0.007
5742,0.039
5743,0.094
5744,0.028
5745,0.019
5746,0.037
5747,0.018
5748,0.005
5749,0.057
5750,0.077
5751,0.017
5752,0.002
5753,0.005
5754,0.022
5755,0.118
5756,0.016
5757,0.004
5758,0.034
5759,0.013
5760,0.02
5761,0.014
5762,0.021
5763,0.002
5764,0.061
5765,0.045
5766,0.003
5767,0.001
5768,0.055
5769,0.137
5770,0.002
5771,0.009
5772,0.026
5773,0.014
5774,0.051
5775,0.031
5776,0.031
5777,0.186
5778,0.008
5779,0.016
5780,0.102
5781,0.008
5782,0.024
5783,0.007
5784,0.022
5785,0.076
5786,0.006
5787,0.039
5788,0.037
5789,0.004
5790,0.044
5791,0.04
5792,0.03
5793,0.027
5794,0.075
5795,0.061
5796,0.014
5797,0.033
5798,0.058
5799,0.046
5800,0.005
5801,0.006
5802,0.085
5803,0.014
5804,0.055
5805,0.005
5806,0.007
5807,0.099
5808,0.055
5809,0.01
5810,0.03
5811,0.035
5812,0.055
5813,0.009
5814,0.029
5815,0.046
5816,0.009
5817,0.017
5818,0.015
5819,0.025
5820,0.003
5821,0.014
5822,0.008
5823,0.016
5824,0.004
5825,0.005
5826,0.052
5827,0.051
5828,0.005
5829,0.012
5830,0.063
5831,0.002
5832,0.046
5833,0.002
5834,0.012
5835,0.011
5836,0.13
5837,0.028
5838,0.025
5839,0.017
5840,0.002
5841,0.168
5842,0.006
5843,0.019
5844,0.013
5845,0.003
5846,0.002
5847,0.029
5848,0.079
5849,0.09
5850,0.005
5851,0.002
5852,0.056
5853,0.002
5854,0.025
5855,0.053
5856,0.002
5857,0.007
5858,0.032
5859,0.018
5860,0.03
5861,0.003
5862,0.128
5863,0.018
5864,0.058
5865,0.054
5866,0.034
5867,0.009
5868,0.037
5869,0.003
5870,0.012
5871,0.006
5872,0.005
5873,0.008
5874,0.009
5875,0.015
5876,0.01
5877,0.028
5878,0.01
5879,0.037
5880,0.049
5881,0.011
5882,0.01
5883,0.069
5884,0.001
5885,0.008
5886,0.136
5887,0.006
5888,0.006
5889,0.016
5890,0.101
5891,0.039
5892,0.075
5893,0.003
5894,0.042
5895,0.018
5896,0.001
5897,0.005
5898,0.07
5899,0.173
5900,0.002
5901,0.001
5902,0.132
5903,0.01
5904,0.012
5905,0.003
5906,0.023
5907,0.009
5908,0.078
5909,0.019
5910,0.009
5911,0.005
5912,0.04
5913,0.137
5914,0.064
5915,0.005
5916,0.019
5917,0.036
5918,0.095
5919,0.05
5920,0.055
5921,0.005
5922,0.024
5923,0.009
5924,0.089
5925,0.06
5926,0.005
5927,0.061
5928,0.001
5929,0.002
5930,0.014
5931,0.052
5932,0.036
5933,0.15
5934,0.01
5935,0.037
5936,0.001
5937,0.099
5938,0.01
5939,0.01
5940,0.043
5941,0.071
5942,0.061
5943,0.009
5944,0.008
5945,0.051
5946,0.053
5947,0.058
5948,0.018
5949,0.015
5950,0.178
5951,0.018
5952,0.015
5953,0.021
5954,0.006
5955,0.032
5956,0.125
5957,0.01
5958,0.024
5959,0.01
5960,0.016
5961,0.008
5962,0.042
5963,0.0
5964,0.004
5965,0.034
5966,0.01
5967,0.038
5968,0.055
5969,0.137
5970,0.017
5971,0.001
5972,0.004
5973,0.004
5974,0.062
5975,0.002
5976,0.0
5977,0.025
5978,0.025
5979,0.04
5980,0.008
5981,0.036
5982,0.014
5983,0.005
5984,0.045
5985,0.022
5986,0.001
5987,0.014
5988,0.027
5989,0.001
5990,0.025
5991,0.015
5992,0.07
5993,0.102
5994,0.022
5995,0.034
5996,0.001
5997,0.045
5998,0.004
5999,0.01
6000,0.067
6001,0.011
6002,0.006
6003,0.262
6004,0.023
6005,0.001
6006,0.009
6007,0.002
6008,0.049
6009,0.001
6010,0.032
6011,0.012
6012,0.029
6013,0.003
6014,0.039
6015,0.002
6016,0.041
6017,0.012
6018,0.004
6019,0.021
6020,0.022
6021,0.023
6022,0.036
6023,0.001
6024,0.026
6025,0.06
6026,0.014
6027,0.052
6028,0.074
6029,0.02
6030,0.047
6031,0.022
6032,0.01
6033,0.015
6034,0.152
6035,0.006
6036,0.089
6037,0.002
6038,0.002
6039,0.016
6040,0.062
6041,0.008
6042,0.037
6043,0.038
6044,0.025
6045,0.041
6046,0.061
6047,0.006
6048,0.034
6049,0.003
6050,0.117
6051,0.199
6052,0.041
6053,0.002
6054,0.012
6055,0.148
6056,0.016
6057,0.023
6058,0.003
6059,0.001
6060,0.006
6061,0.016
6062,0.015
6063,0.058
6064,0.021
6065,0.044
6066,0.022
6067,0.033
6068,0.016
6069,0.046
6070,0.006
6071,0.023
6072,0.02
6073,0.072
6074,0.005
6075,0.026
6076,0.004
6077,0.002
6078,0.01
6079,0.042
6080,0.008
6081,0.011
6082,0.175
6083,0.025
6084,0.067
6085,0.007
6086,0.006
6087,0.057
6088,0.027
6089,0.029
6090,0.049
6091,0.04
6092,0.004
6093,0.004
6094,0.036
6095,0.057
6096,0.048
6097,0.001
6098,0.013
6099,0.036
6100,0.001
6101,0.034
6102,0.076
6103,0.016
6104,0.002
6105,0.01
6106,0.029
6107,0.035
6108,0.015
6109,0.03
6110,0.027
6111,0.005
6112,0.004
6113,0.05
6114,0.025
6115,0.002
6116,0.071
6117,0.049
6118,0.0
6119,0.076
6120,0.003
6121,0.043
6122,0.018
6123,0.009
6124,0.005
6125,0.003
6126,0.155
6127,0.007
6128,0.048
6129,0.001
6130,0.062
6131,0.005
6132,0.134
6133,0.003
6134,0.032
6135,0.008
